-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048,0,0,0,1,0,164700.0
-122.21,37.79,52.0,762.0,190.0,600.0,195.0,3.0893,0,0,0,1,0,125000.0
-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2.6042,0,0,0,1,0,124700.0
-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2.5,0,0,0,1,0,136700.0
-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,0,0,0,1,0,141700.0
-122.2,37.79,29.0,1640.0,376.0,939.0,340.0,2.8321,0,0,0,1,0,150000.0
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,0,0,0,1,0,138800.0
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,0,0,0,1,0,139200.0
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,0,0,0,1,0,143800.0
-122.21,37.8,39.0,2003.0,500.0,1109.0,464.0,3.0682,0,0,0,1,0,156500.0
-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,0,0,0,1,0,151000.0
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,0,0,0,1,0,273000.0
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,0,0,0,1,0,217100.0
-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3.4861,0,0,0,1,0,187100.0
-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,0,0,0,1,0,239600.0
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,0,0,0,1,0,229700.0
-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,0,0,0,1,0,257300.0
-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4.2727,0,0,0,1,0,246900.0
-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,0,0,0,1,0,179900.0
-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4.1739,0,0,0,1,0,169600.0
-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,0,0,0,1,0,203300.0
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,0,0,0,1,0,263400.0
-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,4.6563,0,0,0,1,0,231800.0
-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297,0,0,0,1,0,140500.0
-122.2,37.79,35.0,1802.0,459.0,1009.0,390.0,2.3036,0,0,0,1,0,126000.0
-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667,0,0,0,1,0,122000.0
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,0,0,0,1,0,134700.0
-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2.4167,0,0,0,1,0,139400.0
-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,2.7788,0,0,0,1,0,115400.0
-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,0,0,0,1,0,137300.0
-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,0,0,0,1,0,137000.0
-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,2.6583,0,0,0,1,0,142600.0
-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3.0536,0,0,0,1,0,137500.0
-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,0,0,0,1,0,111700.0
-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,0,0,0,1,0,126800.0
-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,0,0,0,1,0,111300.0
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,0,0,0,1,0,114800.0
-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,0,0,0,1,0,102300.0
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,0,0,0,1,0,131900.0
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,0,0,0,1,0,119100.0
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,0,0,0,1,0,80600.0
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,0,0,0,1,0,80600.0
-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,0,0,0,1,0,88800.0
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,0,0,0,1,0,102400.0
-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,0,0,0,1,0,98700.0
-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,0,0,0,1,0,100000.0
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,0,0,0,1,0,92300.0
-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,0,0,0,1,0,94800.0
-122.2,37.77,41.0,1547.0,415.0,1024.0,341.0,2.0562,0,0,0,1,0,102000.0
-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,0,0,0,1,0,158400.0
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,0,0,0,1,0,121600.0
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,0,0,0,1,0,129100.0
-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,0,0,0,1,0,121400.0
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,0,0,0,1,0,102800.0
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,0,0,0,1,0,160000.0
-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715,0,0,0,1,0,143900.0
-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,0,0,0,1,0,151200.0
-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,0,0,0,1,0,164400.0
-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22,0,0,0,1,0,156500.0
-122.18,37.78,33.0,142.0,31.0,575.0,47.0,3.875,0,0,0,1,0,225000.0
-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,0,0,0,1,0,174200.0
-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,3.7262,0,0,0,1,0,166900.0
-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4.5893,0,0,0,1,0,163500.0
-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,0,0,0,1,0,253000.0
-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,0,0,0,1,0,240700.0
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,0,0,0,1,0,208100.0
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,0,0,0,1,0,198100.0
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,0,0,0,1,0,172800.0
